Num,Place,Date,Time_UT,Magnitude,Depth,Easting,Northing,Field,Province
771,Groningen,11/01/2015,23:05:24,1.5,3.00,249269.87,576956.49,Groningen,Groningen
772,Groningen,14/01/2015,11:54:56,1.1,3.00,252485.70,586593.96,Groningen,Groningen
773,Groningen,18/01/2015,10:54:10,1.5,3.00,243993.80,583757.60,Groningen,Groningen
774,Groningen,22/01/2015,03:44:16,0.6,3.00,250777.37,585223.77,Groningen,Groningen
775,Groningen,23/01/2015,11:45:37,1.2,3.00,249261.16,577401.59,Groningen,Groningen
776,Groningen,26/01/2015,18:07:23,1.1,3.00,249147.32,593429.24,Groningen,Groningen
777,Groningen,27/01/2015,15:11:42,0.5,3.00,248987.22,577730.18,Groningen,Groningen
778,Groningen,31/01/2015,05:29:29,0.8,3.00,248933.39,577061.23,Groningen,Groningen
779,Groningen,31/01/2015,16:21:48,1.6,3.00,258484.05,599410.68,Groningen,Groningen
780,Groningen,02/02/2015,23:15:33,0.9,3.00,245456.10,587680.96,Groningen,Groningen
781,Groningen,04/02/2015,22:34:47,1.1,3.00,251259.46,594473.07,Groningen,Groningen
782,Groningen,10/02/2015,07:42:52,0.9,3.00,244287.50,596675.87,Groningen,Groningen
783,Groningen,11/02/2015,02:02:00,0.4,3.00,249559.53,599560.10,Groningen,Groningen
784,Groningen,12/02/2015,16:05:53,1.9,3.00,246320.09,573782.89,Groningen,Groningen
785,Groningen,13/02/2015,04:09:00,0.8,3.00,251231.07,589240.36,Groningen,Groningen
786,Groningen,22/02/2015,06:08:50,0.8,3.00,252936.92,587382.38,Groningen,Groningen
787,Groningen,22/02/2015,06:21:33,0.6,3.00,249778.48,578302.27,Groningen,Groningen
788,Groningen,22/02/2015,19:00:52,1.4,3.00,258543.04,590505.74,Groningen,Groningen
789,Groningen,24/02/2015,17:34:09,0.8,3.00,250661.59,584330.91,Groningen,Groningen
790,Groningen,25/02/2015,10:02:56,2.3,3.00,252936.29,593950.41,Groningen,Groningen
791,Groningen,01/03/2015,10:16:30,1.2,3.00,249917.03,588212.32,Groningen,Groningen
792,Groningen,16/03/2015,23:57:29,0.6,3.00,248567.73,588965.08,Groningen,Groningen
793,Groningen,24/03/2015,03:23:35,1.1,3.00,243858.21,583866.40,Groningen,Groningen
794,Groningen,24/03/2015,13:27:56,2.3,3.00,252805.31,593836.41,Groningen,Groningen
795,Groningen,25/03/2015,06:46:02,1.2,3.00,245110.13,606042.32,Groningen,Groningen
796,Groningen,06/04/2015,13:10:26,1.3,3.00,260876.64,590556.65,Groningen,Groningen
797,Groningen,06/04/2015,17:31:10,0.7,3.00,240154.78,581795.76,Groningen,Groningen
798,Groningen,15/04/2015,00:23:10,0.9,3.00,254841.19,592097.17,Groningen,Groningen
799,Groningen,15/04/2015,03:33:03,0.8,3.00,254146.84,583733.59,Groningen,Groningen
800,Groningen,22/04/2015,00:33:55,0.8,3.00,249561.68,582528.06,Groningen,Groningen
801,Groningen,03/05/2015,16:50:08,1.1,3.00,257378.49,588810.89,Groningen,Groningen
802,Groningen,07/05/2015,13:17:22,1.1,3.00,248887.82,579397.98,Groningen,Groningen
803,Groningen,07/05/2015,19:11:17,1.0,3.00,245290.51,596472.03,Groningen,Groningen
804,Groningen,13/05/2015,01:09:51,1.2,3.00,255943.86,587221.98,Groningen,Groningen
805,Groningen,16/05/2015,14:14:49,1.6,3.00,252308.40,592045.13,Groningen,Groningen
806,Groningen,21/05/2015,21:08:47,1.8,3.00,249978.60,585096.60,Groningen,Groningen
807,Groningen,27/05/2015,10:52:10,2.0,3.00,240183.25,602723.68,Groningen,Groningen
808,Groningen,02/06/2015,23:37:38,0.7,3.00,251426.26,592806.58,Groningen,Groningen
809,Groningen,04/06/2015,20:11:25,1.0,3.00,253221.50,576701.49,Groningen,Groningen
810,Groningen,06/06/2015,23:39:15,1.9,3.00,245771.39,595701.87,Groningen,Groningen
811,Groningen,07/06/2015,13:54:36,0.5,3.00,246282.08,593373.85,Groningen,Groningen
812,Groningen,10/06/2015,02:26:07,1.8,3.00,245962.75,596150.78,Groningen,Groningen
813,Groningen,10/06/2015,09:18:07,0.4,3.00,243300.99,595989.68,Groningen,Groningen
814,Groningen,10/06/2015,14:21:27,0.8,3.00,243296.88,596212.24,Groningen,Groningen
815,Groningen,10/06/2015,14:36:18,0.8,3.00,240845.63,599173.30,Groningen,Groningen
816,Groningen,26/06/2015,22:06:42,0.0,3.00,244075.00,582979.89,Groningen,Groningen
817,Groningen,29/06/2015,11:31:54,0.6,3.00,244874.25,583106.08,Groningen,Groningen
818,Groningen,30/06/2015,00:53:00,0.5,3.00,241570.70,588499.89,Groningen,Groningen
819,Groningen,02/07/2015,15:53:59,0.5,3.00,244043.23,581086.96,Groningen,Groningen
820,Groningen,04/07/2015,04:18:02,0.5,3.00,249647.88,574737.59,Groningen,Groningen
821,Groningen,04/07/2015,11:05:47,0.6,3.00,237063.52,586751.06,Groningen,Groningen
822,Groningen,04/07/2015,18:07:58,1.1,3.00,242019.47,596856.79,Groningen,Groningen
823,Groningen,06/07/2015,04:25:08,0.5,3.00,251516.40,578336.79,Groningen,Groningen
824,Groningen,07/07/2015,03:09:00,2.1,3.00,237995.74,586878.38,Groningen,Groningen
825,Groningen,08/07/2015,02:47:32,0.4,3.00,251522.00,591361.31,Groningen,Groningen
826,Groningen,10/07/2015,15:49:22,0.5,3.00,253878.74,577271.53,Groningen,Groningen
827,Groningen,16/07/2015,02:27:14,0.8,3.00,250333.13,590780.94,Groningen,Groningen
828,Groningen,16/07/2015,08:58:19,0.4,3.00,243438.29,595769.57,Groningen,Groningen
829,Groningen,18/07/2015,07:37:14,0.7,3.00,253594.96,587841.13,Groningen,Groningen
830,Groningen,18/07/2015,23:47:29,0.5,3.00,246816.15,579358.02,Groningen,Groningen
831,Groningen,19/07/2015,20:06:44,0.6,3.00,252536.54,593942.26,Groningen,Groningen
832,Groningen,20/07/2015,22:06:08,0.4,3.00,239893.33,589026.51,Groningen,Groningen
833,Groningen,21/07/2015,02:18:04,1.3,3.00,249318.76,594879.79,Groningen,Groningen
834,Groningen,21/07/2015,09:54:11,0.6,3.00,239703.04,584681.91,Groningen,Groningen
835,Groningen,30/07/2015,15:34:52,0.7,3.00,247570.51,578370.63,Groningen,Groningen
836,Groningen,02/08/2015,01:32:43,0.6,3.00,238367.11,588554.52,Groningen,Groningen
837,Groningen,07/08/2015,12:27:43,0.8,3.00,246372.92,595601.98,Groningen,Groningen
838,Groningen,11/08/2015,10:08:33,0.9,3.00,244652.76,580653.02,Groningen,Groningen
839,Groningen,12/08/2015,23:01:31,0.3,3.00,249924.88,594557.78,Groningen,Groningen
840,Groningen,13/08/2015,05:47:47,0.6,3.00,250315.74,595010.83,Groningen,Groningen
841,Groningen,17/08/2015,00:10:12,0.6,3.00,246482.76,596828.60,Groningen,Groningen
842,Groningen,18/08/2015,07:06:12,2.0,3.00,246365.24,578458.93,Groningen,Groningen
843,Groningen,22/08/2015,00:12:30,1.4,3.00,245667.17,583566.23,Groningen,Groningen
844,Groningen,22/08/2015,10:11:10,1.6,3.00,235810.93,601645.97,Groningen,Groningen
845,Groningen,23/08/2015,07:08:32,0.3,3.00,249927.52,577525.99,Groningen,Groningen
846,Groningen,24/08/2015,20:33:30,0.5,3.00,248270.26,593968.70,Groningen,Groningen
847,Groningen,26/08/2015,18:16:34,0.4,3.00,251905.85,582240.75,Groningen,Groningen
848,Groningen,27/08/2015,04:48:24,0.2,3.00,245400.09,583561.20,Groningen,Groningen
849,Groningen,28/08/2015,02:52:33,0.8,3.00,258669.18,590842.44,Groningen,Groningen
850,Groningen,28/08/2015,08:07:27,1.3,3.00,251119.95,581445.76,Groningen,Groningen
851,Groningen,05/09/2015,03:34:30,0.5,3.00,244593.65,576644.62,Groningen,Groningen
852,Groningen,09/09/2015,20:01:51,1.2,3.00,242753.65,582176.40,Groningen,Groningen
853,Groningen,10/09/2015,16:08:08,0.8,3.00,243241.52,599216.85,Groningen,Groningen
854,Groningen,30/09/2015,18:05:37,3.1,3.00,251602.93,584015.77,Groningen,Groningen
855,Groningen,09/10/2015,00:27:19,0.3,3.00,251530.95,590916.21,Groningen,Groningen
856,Groningen,10/10/2015,02:44:06,0.2,3.00,257669.06,587703.84,Groningen,Groningen
857,Groningen,10/10/2015,05:51:48,0.2,3.00,249280.54,586641.32,Groningen,Groningen
858,Groningen,11/10/2015,04:41:42,0.3,3.00,253016.37,576919.95,Groningen,Groningen
859,Groningen,24/10/2015,02:35:33,0.7,3.00,254780.06,582188.19,Groningen,Groningen
860,Groningen,27/10/2015,15:46:28,1.2,3.00,245817.75,593253.71,Groningen,Groningen
861,Groningen,29/10/2015,06:05:10,0.8,3.00,259772.32,589196.50,Groningen,Groningen
862,Groningen,29/10/2015,08:08:46,1.1,3.00,260293.66,589764.54,Groningen,Groningen
863,Groningen,30/10/2015,16:07:18,1.7,3.00,247601.80,590616.15,Groningen,Groningen
864,Groningen,30/10/2015,18:49:01,2.3,3.00,257223.77,589809.51,Groningen,Groningen
865,Groningen,30/10/2015,22:26:39,0.9,3.00,257545.30,590373.00,Groningen,Groningen
866,Groningen,09/11/2015,13:17:37,0.7,3.00,259444.72,585849.59,Groningen,Groningen
867,Groningen,10/11/2015,16:32:23,0.6,3.00,249130.47,584078.05,Groningen,Groningen
868,Groningen,12/11/2015,12:30:09,0.6,3.00,243045.24,580845.97,Groningen,Groningen
869,Groningen,15/11/2015,23:01:42,0.9,3.00,245269.54,597584.84,Groningen,Groningen
870,Groningen,02/12/2015,06:40:02,1.6,3.00,251389.25,584679.40,Groningen,Groningen
871,Groningen,03/12/2015,04:40:48,0.5,3.00,238686.23,585554.61,Groningen,Groningen
872,Groningen,08/12/2015,03:54:22,0.8,3.00,240451.19,595158.80,Groningen,Groningen
873,Groningen,13/12/2015,15:18:13,0.4,3.00,239252.28,598922.36,Groningen,Groningen
874,Groningen,15/12/2015,00:01:50,1.6,3.00,255247.26,595000.09,Groningen,Groningen
875,Groningen,15/12/2015,07:43:55,1.7,3.00,236167.88,588405.53,Groningen,Groningen
876,Groningen,25/12/2015,04:19:36,1.3,3.00,244824.47,592901.05,Groningen,Groningen
877,Groningen,02/01/2016,00:04:28,0.5,3.00,241189.23,591164.60,Groningen,Groningen
878,Groningen,07/01/2016,05:25:55,1.6,3.00,250413.13,576645.05,Groningen,Groningen
879,Groningen,11/01/2016,05:31:35,0.6,3.00,250308.82,578535.37,Groningen,Groningen
880,Groningen,13/01/2016,06:41:42,1.3,3.00,252973.21,585601.99,Groningen,Groningen
881,Groningen,17/01/2016,11:57:33,1.5,3.00,251949.63,586694.43,Groningen,Groningen
882,Groningen,19/01/2016,13:19:07,0.6,3.00,247056.37,598175.45,Groningen,Groningen
883,Groningen,20/01/2016,03:57:08,0.6,3.00,243574.75,584751.69,Groningen,Groningen
884,Groningen,26/01/2016,22:22:33,1.5,3.00,244055.58,580419.30,Groningen,Groningen
885,Groningen,05/02/2016,21:11:38,0.4,3.00,240398.25,583135.83,Groningen,Groningen
886,Groningen,17/02/2016,00:20:52,0.9,3.00,259523.56,585294.68,Groningen,Groningen
887,Groningen,18/02/2016,08:14:44,0.4,3.00,245032.75,592459.68,Groningen,Groningen
888,Groningen,18/02/2016,08:19:44,0.7,3.00,245034.84,592348.40,Groningen,Groningen
889,Groningen,19/02/2016,03:04:21,0.1,3.00,245553.31,593137.39,Groningen,Groningen
890,Groningen,19/02/2016,21:48:37,1.3,3.00,237065.42,586639.78,Groningen,Groningen
891,Groningen,20/02/2016,03:44:58,0.7,3.00,237550.58,597222.97,Groningen,Groningen
892,Groningen,21/02/2016,05:09:14,0.2,3.00,245001.15,597691.11,Groningen,Groningen
893,Groningen,25/02/2016,22:26:30,2.4,3.00,248172.09,578382.23,Groningen,Groningen
894,Groningen,29/02/2016,01:19:57,0.3,3.00,247975.86,578155.81,Groningen,Groningen
895,Groningen,01/03/2016,07:29:47,0.3,3.00,243398.36,594321.69,Groningen,Groningen
896,Groningen,03/03/2016,19:54:29,0.2,3.00,247555.53,579149.55,Groningen,Groningen
897,Groningen,04/03/2016,13:00:29,0.9,3.00,241378.05,599182.87,Groningen,Groningen
898,Groningen,07/03/2016,10:16:53,1.2,3.00,250993.21,587788.43,Groningen,Groningen
899,Groningen,09/03/2016,22:51:07,0.4,3.00,251986.10,581574.46,Groningen,Groningen
900,Groningen,11/03/2016,11:33:23,0.9,3.00,251616.58,580008.57,Groningen,Groningen
901,Groningen,16/03/2016,14:58:02,0.5,3.00,248733.70,587298.53,Groningen,Groningen
902,Groningen,20/03/2016,22:02:13,0.5,3.00,252759.41,586265.56,Groningen,Groningen
903,Groningen,24/03/2016,08:00:35,0.6,3.00,254478.18,590308.45,Groningen,Groningen
904,Groningen,25/03/2016,01:26:59,1.8,3.00,256270.19,574872.18,Groningen,Groningen
905,Groningen,25/03/2016,09:46:39,0.7,3.00,238964.86,584891.59,Groningen,Groningen
906,Groningen,31/03/2016,13:33:42,0.7,3.00,237517.21,587538.02,Groningen,Groningen
907,Groningen,02/04/2016,00:47:53,1.1,3.00,239756.06,585462.04,Groningen,Groningen
908,Groningen,04/04/2016,18:12:49,0.5,3.00,239559.87,592805.35,Groningen,Groningen
909,Groningen,09/04/2016,17:45:57,0.3,3.00,247532.98,590726.14,Groningen,Groningen
910,Groningen,13/04/2016,11:00:45,0.7,3.00,259789.32,588417.59,Groningen,Groningen
911,Groningen,24/04/2016,06:58:58,0.4,3.00,252611.22,590270.12,Groningen,Groningen
912,Groningen,24/04/2016,15:36:47,1.1,3.00,251008.72,583669.91,Groningen,Groningen
913,Groningen,01/05/2016,07:32:50,0.4,3.00,242774.83,602881.85,Groningen,Groningen
914,Groningen,06/05/2016,17:27:39,0.7,3.00,242037.66,595855.25,Groningen,Groningen
915,Groningen,15/05/2016,11:57:15,1.0,3.00,261867.02,588018.06,Groningen,Groningen
916,Groningen,16/05/2016,20:38:41,1.1,3.00,256942.85,590471.49,Groningen,Groningen
917,Groningen,16/05/2016,22:24:37,0.4,3.00,256223.50,589788.32,Groningen,Groningen
918,Groningen,28/05/2016,02:08:20,1.2,3.00,238310.85,584101.02,Groningen,Groningen
919,Groningen,29/05/2016,14:27:54,1.1,3.00,251553.33,589803.44,Groningen,Groningen
920,Groningen,01/06/2016,08:02:54,1.2,3.00,245727.13,598038.77,Groningen,Groningen
921,Groningen,02/06/2016,18:43:13,1.5,3.00,257576.01,585809.34,Groningen,Groningen
922,Groningen,16/06/2016,00:56:16,0.3,3.00,241403.87,582931.16,Groningen,Groningen
923,Groningen,16/06/2016,03:27:08,0.5,3.00,251542.87,583680.60,Groningen,Groningen
924,Groningen,16/06/2016,20:17:43,0.2,3.00,253504.87,585724.17,Groningen,Groningen
925,Groningen,18/06/2016,11:10:46,0.1,3.00,249023.92,596321.18,Groningen,Groningen
926,Groningen,18/06/2016,23:58:25,1.2,3.00,247169.46,578362.94,Groningen,Groningen
927,Groningen,22/06/2016,13:10:10,0.7,3.00,249825.24,596225.65,Groningen,Groningen
928,Groningen,29/06/2016,00:47:12,0.4,3.00,261068.97,587889.04,Groningen,Groningen
929,Groningen,06/07/2016,21:54:00,0.3,3.00,239783.13,595258.25,Groningen,Groningen
930,Groningen,17/07/2016,12:01:18,0.5,3.00,255261.90,578302.00,Groningen,Groningen
931,Groningen,18/07/2016,08:58:11,1.7,3.00,242963.04,599879.65,Groningen,Groningen
932,Groningen,22/07/2016,10:55:15,0.3,3.00,252900.62,589162.79,Groningen,Groningen
933,Groningen,23/07/2016,17:59:45,0.1,3.00,255910.82,582434.42,Groningen,Groningen
934,Groningen,26/07/2016,14:02:10,0.9,3.00,256375.67,588900.93,Groningen,Groningen
935,Groningen,28/07/2016,05:32:13,0.2,3.00,253231.80,589280.88,Groningen,Groningen
936,Groningen,28/07/2016,15:57:28,0.8,3.00,250899.76,585782.80,Groningen,Groningen
937,Groningen,07/08/2016,20:40:22,1.3,3.00,238645.50,599356.99,Groningen,Groningen
938,Groningen,08/08/2016,00:03:39,0.4,3.00,255624.01,576973.71,Groningen,Groningen
939,Groningen,10/08/2016,18:16:25,0.5,3.00,240432.15,592486.86,Groningen,Groningen
940,Groningen,14/08/2016,01:50:44,0.7,3.00,263954.04,584279.80,Groningen,Groningen
941,Groningen,14/08/2016,04:07:50,0.2,3.00,241215.51,582259.90,Groningen,Groningen
942,Groningen,23/08/2016,02:11:16,0.6,3.00,264513.47,583179.23,Groningen,Groningen
943,Groningen,23/08/2016,03:53:30,1.0,3.00,265117.01,583081.68,Groningen,Groningen
944,Groningen,24/08/2016,13:09:08,0.8,3.00,256043.27,592011.01,Groningen,Groningen
945,Groningen,24/08/2016,18:44:23,0.6,3.00,243973.59,599230.40,Groningen,Groningen
946,Groningen,24/08/2016,23:44:03,1.1,3.00,259057.55,597530.51,Groningen,Groningen
947,Groningen,28/08/2016,03:27:53,1.3,3.00,238060.94,602352.41,Groningen,Groningen
948,Groningen,01/09/2016,00:07:52,0.4,3.00,243650.60,580634.45,Groningen,Groningen
949,Groningen,02/09/2016,13:16:00,2.1,3.00,252306.58,582248.84,Groningen,Groningen
950,Groningen,09/09/2016,12:21:23,0.8,3.00,249840.65,595446.70,Groningen,Groningen
951,Groningen,11/09/2016,23:22:55,0.2,3.00,245501.85,588795.00,Groningen,Groningen
952,Groningen,21/09/2016,14:21:32,1.2,3.00,258965.51,586395.83,Groningen,Groningen
953,Groningen,27/09/2016,23:22:14,0.9,3.00,237029.08,584858.16,Groningen,Groningen
954,Groningen,02/10/2016,01:47:17,0.3,3.00,247728.65,594403.48,Groningen,Groningen
955,Groningen,04/10/2016,14:46:19,0.5,3.00,248137.33,590515.19,Groningen,Groningen
956,Groningen,06/10/2016,02:56:46,0.4,3.00,250189.86,584544.18,Groningen,Groningen
957,Groningen,07/10/2016,00:16:17,0.9,3.00,259670.61,602999.06,Groningen,Groningen
958,Groningen,12/10/2016,07:12:46,0.5,3.00,244178.76,591775.82,Groningen,Groningen
959,Groningen,24/10/2016,09:43:47,0.6,3.00,253346.95,590173.82,Groningen,Groningen
960,Groningen,29/10/2016,14:36:14,0.6,3.00,252282.34,590040.80,Groningen,Groningen
961,Groningen,01/11/2016,00:12:28,1.9,3.00,249653.26,591435.41,Groningen,Groningen
962,Groningen,01/11/2016,00:57:46,2.2,3.00,249775.59,591994.43,Groningen,Groningen
963,Groningen,05/11/2016,16:58:15,0.8,3.00,258603.05,587723.90,Groningen,Groningen
964,Groningen,08/11/2016,11:23:17,1.4,3.00,248788.03,594758.05,Groningen,Groningen
965,Groningen,08/11/2016,11:25:33,0.9,3.00,248725.77,594534.19,Groningen,Groningen
966,Groningen,10/11/2016,06:35:42,0.7,3.00,254261.99,584626.54,Groningen,Groningen
967,Groningen,20/11/2016,15:20:07,1.0,3.00,245457.80,591131.85,Groningen,Groningen
968,Groningen,20/11/2016,17:58:40,1.2,3.00,249322.15,591317.57,Groningen,Groningen
969,Groningen,20/11/2016,18:57:56,1.6,3.00,251641.23,595371.34,Groningen,Groningen
970,Groningen,22/11/2016,12:46:03,0.6,3.00,263319.57,588718.57,Groningen,Groningen
971,Groningen,22/11/2016,17:39:12,0.7,3.00,234324.62,590934.91,Groningen,Groningen
972,Groningen,25/11/2016,02:11:16,0.3,3.00,238894.23,585112.98,Groningen,Groningen
973,Groningen,26/11/2016,13:18:35,0.6,3.00,249427.87,596106.48,Groningen,Groningen
974,Groningen,26/11/2016,17:03:34,1.0,3.00,256546.70,587123.36,Groningen,Groningen
975,Groningen,27/11/2016,19:12:32,0.9,3.00,252330.95,597500.46,Groningen,Groningen
976,Groningen,02/12/2016,08:58:21,0.8,3.00,253749.55,593299.14,Groningen,Groningen
977,Groningen,05/12/2016,12:15:43,0.4,3.00,256823.01,586683.92,Groningen,Groningen
978,Groningen,05/12/2016,22:11:06,0.1,3.00,251634.50,595705.17,Groningen,Groningen
979,Groningen,07/12/2016,01:52:49,1.8,3.00,247384.83,594953.45,Groningen,Groningen
980,Groningen,11/12/2016,00:25:42,0.2,3.00,258343.64,584267.25,Groningen,Groningen
981,Groningen,12/12/2016,11:28:07,0.6,3.00,261076.34,587555.23,Groningen,Groningen
982,Groningen,15/12/2016,04:44:48,0.6,3.00,249561.06,596109.11,Groningen,Groningen
983,Groningen,15/12/2016,10:45:30,1.6,3.00,257934.90,600178.15,Groningen,Groningen
984,Groningen,16/12/2016,19:55:23,0.6,3.00,261568.03,586452.84,Groningen,Groningen
985,Groningen,17/12/2016,11:56:47,0.6,3.00,239496.61,581227.59,Groningen,Groningen
986,Groningen,20/12/2016,16:15:39,1.1,3.00,242427.79,581725.22,Groningen,Groningen
987,Groningen,22/12/2016,23:41:01,0.5,3.00,253552.21,596412.17,Groningen,Groningen
988,Groningen,30/12/2016,03:05:53,1.0,3.00,249319.96,591428.85,Groningen,Groningen
989,Groningen,30/12/2016,03:06:07,0.6,3.00,249873.04,590437.86,Groningen,Groningen
990,Groningen,03/01/2017,21:08:24,0.9,3.00,258976.82,588956.55,Groningen,Groningen
991,Groningen,14/01/2017,12:47:19,0.6,3.00,252048.41,581798.35,Groningen,Groningen
992,Groningen,17/01/2017,18:53:10,0.7,3.00,251905.34,585580.33,Groningen,Groningen
993,Groningen,19/01/2017,22:44:47,0.9,3.00,247397.70,594285.77,Groningen,Groningen
994,Groningen,20/01/2017,22:30:18,0.6,3.00,254227.53,586295.65,Groningen,Groningen
995,Groningen,22/01/2017,11:01:48,0.5,3.00,248180.70,577937.14,Groningen,Groningen
996,Groningen,27/01/2017,05:11:20,0.7,3.00,252914.30,575359.43,Groningen,Groningen
997,Groningen,27/01/2017,23:41:59,0.1,3.00,247584.62,591506.37,Groningen,Groningen
998,Groningen,04/02/2017,02:56:52,0.9,3.00,244973.96,599137.77,Groningen,Groningen
999,Groningen,04/02/2017,03:11:26,0.8,3.00,239522.43,598704.49,Groningen,Groningen
1000,Groningen,04/02/2017,03:27:37,0.6,3.00,244774.30,599134.02,Groningen,Groningen
1001,Groningen,05/02/2017,15:49:33,1.3,3.00,239044.80,599363.99,Groningen,Groningen
1002,Groningen,06/02/2017,21:19:06,0.9,3.00,250200.60,573857.95,Groningen,Groningen
1003,Groningen,12/02/2017,14:43:23,1.3,3.00,243223.06,600218.39,Groningen,Groningen
1004,Groningen,14/02/2017,07:45:44,0.9,3.00,240500.94,599835.04,Groningen,Groningen
1005,Groningen,14/02/2017,20:52:04,0.8,3.00,243576.34,599111.71,Groningen,Groningen
1006,Groningen,15/02/2017,12:01:37,1.6,3.00,243297.81,599774.49,Groningen,Groningen
1007,Groningen,19/02/2017,13:21:25,1.4,3.00,246191.83,601609.90,Groningen,Groningen
1008,Groningen,19/02/2017,20:15:10,0.5,3.00,240808.82,582586.57,Groningen,Groningen
1009,Groningen,21/02/2017,23:19:46,0.4,3.00,246113.88,591700.86,Groningen,Groningen
1010,Groningen,25/02/2017,05:32:47,1.3,3.00,244803.63,594013.85,Groningen,Groningen
1011,Groningen,26/02/2017,06:25:08,1.2,3.00,240684.64,600728.88,Groningen,Groningen
1012,Groningen,26/02/2017,21:39:48,1.4,3.00,247662.03,594402.20,Groningen,Groningen
1013,Groningen,28/02/2017,21:26:51,0.9,3.00,247945.76,593517.12,Groningen,Groningen
1014,Groningen,03/03/2017,00:05:52,0.5,3.00,253774.76,592075.10,Groningen,Groningen
1015,Groningen,11/03/2017,12:52:48,2.1,3.00,246482.76,596828.60,Groningen,Groningen
1016,Groningen,12/03/2017,23:36:38,0.6,3.00,258505.57,586051.92,Groningen,Groningen
1017,Groningen,14/03/2017,05:22:36,1.3,3.00,254877.72,593545.15,Groningen,Groningen
1018,Groningen,15/03/2017,18:31:51,0.6,3.00,255358.88,576856.86,Groningen,Groningen
1019,Groningen,04/04/2017,10:00:44,1.8,3.00,261993.01,588354.85,Groningen,Groningen
1020,Groningen,04/04/2017,22:36:27,0.1,3.00,248610.56,590190.43,Groningen,Groningen
1021,Groningen,09/04/2017,08:41:11,0.6,3.00,256432.96,589347.44,Groningen,Groningen
1022,Groningen,10/04/2017,00:17:19,1.3,3.00,251789.27,588027.05,Groningen,Groningen
1023,Groningen,10/04/2017,21:40:52,0.6,3.00,246848.99,581139.70,Groningen,Groningen
1024,Groningen,10/04/2017,23:37:13,1.1,3.00,261864.55,588129.33,Groningen,Groningen
1025,Groningen,13/04/2017,10:33:55,1.4,3.00,245583.77,605605.98,Groningen,Groningen
1026,Groningen,19/04/2017,17:11:08,0.5,3.00,244083.16,593332.50,Groningen,Groningen
1027,Groningen,26/04/2017,13:56:49,2.0,3.00,243573.55,581189.60,Groningen,Groningen
